model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
CN_MCI_seed654,0.7,1,119,100,22,63,15,19,0.8403361344537815,0.9391534391534392,26.907727272727268,25.185000000000002,3.0342000000000002,0.0,0.06084656084656084,378,23
CN_MCI_seed654,0.7,2,119,100,22,63,15,19,0.8403361344537815,0.9545454545454546,26.907727272727268,25.185000000000002,3.0342000000000002,0.0,0.045454545454545456,286,13
CN_MCI_seed654,0.7,3,119,100,22,63,15,19,0.8403361344537815,0.967741935483871,26.907727272727268,25.185000000000002,3.0342000000000002,0.0,0.03225806451612903,217,7
CN_MCI_seed754,0.3,0,119,109,30,75,4,10,0.9159663865546218,0.8136882129277566,33.857,28.040000000000003,8.668990825688073,0.0,0.18631178707224336,526,98
CN_MCI_seed754,0.3,1,119,109,30,75,4,10,0.9159663865546218,0.843915343915344,33.857,28.040000000000003,8.668990825688073,0.0,0.15608465608465608,378,59
CN_MCI_seed754,0.3,2,119,109,30,75,4,10,0.9159663865546218,0.8776223776223776,33.857,28.040000000000003,8.668990825688073,0.0,0.12237762237762238,286,35
CN_MCI_seed754,0.3,3,119,109,30,75,4,10,0.9159663865546218,0.8940092165898618,33.857,28.040000000000003,8.668990825688073,0.0,0.10599078341013825,217,23
CN_MCI_seed754,0.4,0,119,108,30,72,6,11,0.907563025210084,0.8422053231939164,33.041333333333334,27.665000000000003,8.234629629629628,0.0,0.15779467680608364,526,83
CN_MCI_seed754,0.4,1,119,108,30,72,6,11,0.907563025210084,0.8624338624338624,33.041333333333334,27.665000000000003,8.234629629629628,0.0,0.13756613756613756,378,52
CN_MCI_seed754,0.4,2,119,108,30,72,6,11,0.907563025210084,0.8916083916083917,33.041333333333334,27.665000000000003,8.234629629629628,0.0,0.10839160839160839,286,31
CN_MCI_seed754,0.4,3,119,108,30,72,6,11,0.907563025210084,0.9032258064516129,33.041333333333334,27.665000000000003,8.234629629629628,0.0,0.0967741935483871,217,21
CN_MCI_seed754,0.5,0,119,108,30,71,7,11,0.907563025210084,0.8669201520912547,32.069,26.695,7.7370370370370365,0.0,0.13307984790874525,526,70
CN_MCI_seed754,0.5,1,119,108,30,71,7,11,0.907563025210084,0.8783068783068784,32.069,26.695,7.7370370370370365,0.0,0.12169312169312169,378,46
CN_MCI_seed754,0.5,2,119,108,30,71,7,11,0.907563025210084,0.9020979020979021,32.069,26.695,7.7370370370370365,0.0,0.0979020979020979,286,28
CN_MCI_seed754,0.5,3,119,108,30,71,7,11,0.907563025210084,0.9308755760368663,32.069,26.695,7.7370370370370365,0.0,0.06912442396313365,217,15
CN_MCI_seed754,0.6,0,119,102,26,69,7,17,0.8571428571428571,0.8897338403041826,31.541153846153847,27.09,6.7649019607843135,0.0,0.11026615969581749,526,58
CN_MCI_seed754,0.6,1,119,102,26,69,7,17,0.8571428571428571,0.9021164021164021,31.541153846153847,27.09,6.7649019607843135,0.0,0.09788359788359788,378,37
CN_MCI_seed754,0.6,2,119,102,26,69,7,17,0.8571428571428571,0.9195804195804196,31.541153846153847,27.09,6.7649019607843135,0.0,0.08041958041958042,286,23
CN_MCI_seed754,0.6,3,119,102,26,69,7,17,0.8571428571428571,0.9447004608294931,31.541153846153847,27.09,6.7649019607843135,0.0,0.055299539170506916,217,12
CN_MCI_seed754,0.7,0,119,100,22,62,16,19,0.8403361344537815,0.9182509505703422,33.17909090909091,27.184999999999995,3.9016,0.0,0.0817490494296578,526,43
CN_MCI_seed754,0.7,1,119,100,22,62,16,19,0.8403361344537815,0.9338624338624338,33.17909090909091,27.184999999999995,3.9016,0.0,0.06613756613756613,378,25
CN_MCI_seed754,0.7,2,119,100,22,62,16,19,0.8403361344537815,0.951048951048951,33.17909090909091,27.184999999999995,3.9016,0.0,0.04895104895104895,286,14
CN_MCI_seed754,0.7,3,119,100,22,62,16,19,0.8403361344537815,0.9585253456221198,33.17909090909091,27.184999999999995,3.9016,0.0,0.041474654377880185,217,9
CN_MCI_seed759,0.3,0,119,110,32,74,4,9,0.9243697478991597,0.8079847908745247,33.0221875,28.040000000000003,8.96290909090909,0.0,0.1920152091254753,526,101
CN_MCI_seed759,0.3,1,119,110,32,74,4,9,0.9243697478991597,0.8412698412698413,33.0221875,28.040000000000003,8.96290909090909,0.0,0.15873015873015872,378,60
CN_MCI_seed759,0.3,2,119,110,32,74,4,9,0.9243697478991597,0.8741258741258742,33.0221875,28.040000000000003,8.96290909090909,0.0,0.1258741258741259,286,36
CN_MCI_seed759,0.3,3,119,110,32,74,4,9,0.9243697478991597,0.8847926267281105,33.0221875,28.040000000000003,8.96290909090909,0.0,0.1152073732718894,217,25
CN_MCI_seed759,0.4,0,119,109,31,73,5,10,0.9159663865546218,0.8384030418250951,33.65096774193549,28.740000000000002,8.792018348623852,0.0,0.16159695817490494,526,85
CN_MCI_seed759,0.4,1,119,109,31,73,5,10,0.9159663865546218,0.8597883597883598,33.65096774193549,28.740000000000002,8.792018348623852,0.0,0.1402116402116402,378,53
CN_MCI_seed759,0.4,2,119,109,31,73,5,10,0.9159663865546218,0.8916083916083917,33.65096774193549,28.740000000000002,8.792018348623852,0.0,0.10839160839160839,286,31
CN_MCI_seed759,0.4,3,119,109,31,73,5,10,0.9159663865546218,0.9032258064516129,33.65096774193549,28.740000000000002,8.792018348623852,0.0,0.0967741935483871,217,21
CN_MCI_seed759,0.5,0,119,109,28,75,6,10,0.9159663865546218,0.8479087452471483,34.386785714285715,28.450000000000003,7.898440366972476,0.0,0.1520912547528517,526,80
CN_MCI_seed759,0.5,1,119,109,28,75,6,10,0.9159663865546218,0.8677248677248677,34.386785714285715,28.450000000000003,7.898440366972476,0.0,0.13227513227513227,378,50
CN_MCI_seed759,0.5,2,119,109,28,75,6,10,0.9159663865546218,0.8986013986013986,34.386785714285715,28.450000000000003,7.898440366972476,0.0,0.10139860139860139,286,29
CN_MCI_seed759,0.5,3,119,109,28,75,6,10,0.9159663865546218,0.9032258064516129,34.386785714285715,28.450000000000003,7.898440366972476,0.0,0.0967741935483871,217,21
CN_MCI_seed759,0.6,0,119,103,25,70,8,16,0.865546218487395,0.8840304182509505,34.312,27.990000000000002,6.898349514563106,0.0,0.11596958174904944,526,61
CN_MCI_seed759,0.6,1,119,103,25,70,8,16,0.865546218487395,0.8994708994708995,34.312,27.990000000000002,6.898349514563106,0.0,0.10052910052910052,378,38
CN_MCI_seed759,0.6,2,119,103,25,70,8,16,0.865546218487395,0.9195804195804196,34.312,27.990000000000002,6.898349514563106,0.0,0.08041958041958042,286,23
CN_MCI_seed759,0.6,3,119,103,25,70,8,16,0.865546218487395,0.9400921658986175,34.312,27.990000000000002,6.898349514563106,0.0,0.059907834101382486,217,13
CN_MCI_seed759,0.7,0,119,100,23,63,14,19,0.8403361344537815,0.9220532319391634,27.842173913043478,25.989999999999995,3.7506,0.0,0.0779467680608365,526,41
CN_MCI_seed759,0.7,1,119,100,23,63,14,19,0.8403361344537815,0.9338624338624338,27.842173913043478,25.989999999999995,3.7506,0.0,0.06613756613756613,378,25
CN_MCI_seed759,0.7,2,119,100,23,63,14,19,0.8403361344537815,0.9405594405594405,27.842173913043478,25.989999999999995,3.7506,0.0,0.05944055944055944,286,17
CN_MCI_seed759,0.7,3,119,100,23,63,14,19,0.8403361344537815,0.9585253456221198,27.842173913043478,25.989999999999995,3.7506,0.0,0.041474654377880185,217,9
